eta,Gamma,G_eff,P_wrap
0.7033519553072626,2.011173184357542,0.17703112358034104,0.006619220639183994
0.7335195530726256,2.011173184357542,0.18593489322331377,0.004484279184434416
0.7636871508379888,2.011173184357542,0.19578172313576125,0.0029245020766283797
0.7938547486033519,2.011173184357542,0.206729820874109,0.0018243137765280267
0.8240223463687151,2.011173184357542,0.21897487790577466,0.0010799372768056418
0.8541899441340782,2.011173184357542,0.23276186982988484,0.000600696704110252
0.8843575418994413,2.011173184357542,0.24840161388315785,0.00031005011457191107
0.9145251396648044,2.011173184357542,0.2662944824687833,0.00014612863991865025
0.9446927374301676,2.011173184357542,0.28696516103128594,6.157648127451874e-05
0.9748603351955307,2.011173184357542,0.3111149564011915,2.255571039087547e-05
0.1,2.17877094972067,0.07647334444494244,0.5009813266967194
0.13016759776536313,2.17877094972067,0.07839080022579381,0.4369598105967055
0.16033519553072625,2.17877094972067,0.08040688367341703,0.3822551194741812
0.19050279329608938,2.17877094972067,0.0825294052890425,0.3345968788066549
0.22067039106145253,2.17877094972067,0.08476702263746506,0.2925825567393836
0.2508379888268156,2.17877094972067,0.08712935837929707,0.2552713213488176
0.2810055865921788,2.17877094972067,0.08962713860535372,0.22199333248082287
0.31117318435754193,2.17877094972067,0.09227235566749023,0.19224915107053753
0.34134078212290503,2.17877094972067,0.09507846072064087,0.16565196984739539
0.3715083798882681,2.17877094972067,0.09806059249929407,0.14189218475987042
0.4016759776536313,2.17877094972067,0.1012358505414459,0.12071449210452674
0.43184357541899443,2.17877094972067,0.10462362327181447,0.10190242594487589
0.4620111731843576,2.17877094972067,0.10824598423997732,0.08526753368937462
0.4921787709497206,2.17877094972067,0.11212817362383304,0.07064156862564899
0.5223463687150838,2.17877094972067,0.1162991872006553,0.05787072537342914
0.5525139664804469,2.17877094972067,0.12079250185043021,0.04681131718300187
0.5826815642458101,2.17877094972067,0.12564697600070798,0.03732651890862284
0.6128491620111731,2.17877094972067,0.13090797628815037,0.029283940848425002
0.6430167597765363,2.17877094972067,0.13662879963821253,0.022553890785749334
0.6731843575418994,2.17877094972067,0.14287248526342847,0.017008243147584135
0.7033519553072626,2.17877094972067,0.1497141472831374,0.012519875228012504
0.7335195530726256,2.17877094972067,0.15724401125701762,0.00896265578753236
0.7636871508379888,2.17877094972067,0.16557141557988028,0.006211982585367986
0.7938547486033519,2.17877094972067,0.17483015542245559,0.004145861775902674
0.8240223463687151,2.17877094972067,0.18518572587161017,0.0026465013139701757
0.8541899441340782,2.17877094972067,0.19684530130542316,0.001602349717298068
0.8843575418994413,2.17877094972067,0.21007173797546816,0.0009104489376365205
0.9145251396648044,2.17877094972067,0.2252036283943325,0.0004788877122835804
0.9446927374301676,2.17877094972067,0.2426846958595371,0.00022904962133082313
0.9748603351955307,2.17877094972067,0.2631080313033007,9.727140738052085e-05
0.1,2.346368715083799,0.06467304348474243,0.5360135348923103
0.13016759776536313,2.346368715083799,0.06629462420669387,0.4747005373196682
0.16033519553072625,2.346368715083799,0.06799961374812656,0.42167802286726097
0.19050279329608938,2.346368715083799,0.06979461740254995,0.3748990894518487
0.22067039106145253,2.346368715083799,0.07168695681999147,0.3331086599832477
0.2508379888268156,2.346368715083799,0.07368476982615674,0.29547281409514947
0.2810055865921788,2.346368715083799,0.07579712741098021,0.2614049964386205
0.31117318435754193,2.346368715083799,0.07803417143367629,0.2304744772119186
0.34134078212290503,2.346368715083799,0.08040727745437379,0.20235384092370445
0.3715083798882681,2.346368715083799,0.08292924820899306,0.17678679883158988
0.4016759776536313,2.346368715083799,0.08561454467308598,0.1535673645591839
0.43184357541899443,2.346368715083799,0.0884795635198201,0.13252574927352403
0.4620111731843576,2.346368715083799,0.0915429722161678,0.11351841458781595
0.4921787709497206,2.346368715083799,0.09482611622746272,0.09642079671492942
0.5223463687150838,2.346368715083799,0.09835351710664732,0.08112180396761381
0.5525139664804469,2.346368715083799,0.10215348604804415,0.06751952872896248
0.5826815642458101,2.346368715083799,0.10625888538810448,0.05551781997271871
0.6128491620111731,2.346368715083799,0.11070808141624428,0.045023492653608194
0.6430167597765363,2.346368715083799,0.11554614701900436,0.03594403778931642
0.6731843575418994,2.346368715083799,0.12082639407600822,0.028185759708131048
0.7033519553072626,2.346368715083799,0.12661234614231426,0.021652314946465228
0.7335195530726256,2.346368715083799,0.13298030642640454,0.01624366629680966
0.7636871508379888,2.346368715083799,0.14002274174548843,0.011855498064954905
0.7938547486033519,2.346368715083799,0.1478528018638071,0.008379164622064858
0.8240223463687151,2.346368715083799,0.15661044497237628,0.005702261078114613
0.8541899441340782,2.346368715083799,0.1664708771859499,0.003709906532012316
0.8843575418994413,2.346368715083799,0.17765639444191167,0.0022868075941679675
0.9145251396648044,2.346368715083799,0.19045334237414366,0.0013201102679018307
0.9446927374301676,2.346368715083799,0.20523697508358849,0.0007029382763645902
0.9748603351955307,2.346368715083799,0.22250886597373978,0.00033834686970777097
0.1,2.513966480446927,0.05469360054719045,0.569283681457843
0.13016759776536313,2.513966480446927,0.056064961526705204,0.5109305558222133
0.16033519553072625,2.513966480446927,0.05750686083887004,0.45995315949741156
0.19050279329608938,2.513966480446927,0.059024884540336046,0.41449628183374376
0.22067039106145253,2.513966480446927,0.06062522450611586,0.37342824884799164
0.2508379888268156,2.513966480446927,0.06231476284604203,0.3360022543098363
0.2810055865921788,2.513966480446927,0.06410117084127454,0.30169780789467704
0.31117318435754193,2.513966480446927,0.06599302540062714,0.2701373650533204
0.34134078212290503,2.513966480446927,0.06799994676629292,0.24103859670740768
0.3715083798882681,2.513966480446927,0.07013276213437412,0.21418519786503976
0.4016759776536313,2.513966480446927,0.07240370106416996,0.1894080457669497
0.43184357541899443,2.513966480446927,0.07482663012271067,0.1665724627785582
0.4620111731843576,2.513966480446927,0.07741733627357178,0.1455692392334645
0.4921787709497206,2.513966480446927,0.08019387124729739,0.12630805106002313
0.5223463687150838,2.513966480446927,0.08317697277245518,0.10871244152372309
0.5525139664804469,2.513966480446927,0.08639058345433874,0.09271584269960481
0.5826815642458101,2.513966480446927,0.08986249477153123,0.0782582959520768
0.6128491620111731,2.513966480446927,0.09362515286224925,0.0652836461571559
0.6430167597765363,2.513966480446927,0.09771667559321348,0.053737061223185445
0.6731843575418994,2.513966480446927,0.1021821484976142,0.04356278361834847
0.7033519553072626,2.513966480446927,0.10707529306060962,0.03470206443551919
0.7335195530726256,2.513966480446927,0.11246063844273278,0.027091269730190725
0.7636871508379888,2.513966480446927,0.11841638327036362,0.020660188021653907
0.7938547486033519,2.513966480446927,0.1250382176127174,0.015330609945144102
0.8240223463687151,2.513966480446927,0.13244450326290397,0.011015297387828828
0.8541899441340782,2.513966480446927,0.140783410969313,0.007617508827487434
0.8843575418994413,2.513966480446927,0.15024293505766995,0.005031294633311945
0.9145251396648044,2.513966480446927,0.16106523629348257,0.0031428085701701676
0.9446927374301676,2.513966480446927,0.17356766479350377,0.0018328771874683973
0.9748603351955307,2.513966480446927,0.18817439814235964,0.000980991401437636
0.1,2.6815642458100557,0.04625404619347091,0.6007238919852873
0.13016759776536313,2.6815642458100557,0.04741379785472185,0.5454807303494873
0.16033519553072625,2.6815642458100557,0.04863320335598633,0.4968043512944801
0.19050279329608938,2.6815642458100557,0.04991698679148735,0.45300600001628444
0.22067039106145253,2.6815642458100557,0.05127038459236114,0.4130586891450009
0.2508379888268156,2.6815642458100557,0.052699216917143965,0.3762874568728666
0.2810055865921788,2.6815642458100557,0.0542099713217763,0.3422245576584274
0.31117318435754193,2.6815642458100557,0.055809901246011644,0.31053345124646614
0.34134078212290503,2.6815642458100557,0.057507142470313105,0.2809653874956908
0.3715083798882681,2.6815642458100557,0.05931085148874306,0.2533329394663334
0.4016759776536313,2.6815642458100557,0.061231370765412324,0.22749299493856368
0.43184357541899443,2.6815642458100557,0.06328042717193924,0.20333532496238527
0.4620111731843576,2.6815642458100557,0.06547137164765075,0.18077458439174754
0.4921787709497206,2.6815642458100557,0.0678194704315603,0.15974449309815486
0.5223463687150838,2.6815642458100557,0.07034226129491569,0.14019343261113554
0.5525139664804469,2.6815642458100557,0.07305999235377006,0.12208096963447455
0.5826815642458101,2.6815642458100557,0.07599616669296896,0.10537498167953778
0.6128491620111731,2.6815642458100557,0.0791782238147733,0.09004916054582417
0.6430167597765363,2.6815642458100557,0.08263839976783326,0.07608073348160281
0.6731843575418994,2.6815642458100557,0.08641482311406429,0.06344828506918455
0.7033519553072626,2.6815642458100557,0.09055292578757253,0.052129594843869274
0.7335195530726256,2.6815642458100557,0.0951072797079658,0.04209943309245002
0.7636871508379888,2.6815642458100557,0.1001440169791951,0.03332728562047797
0.7938547486033519,2.6815642458100557,0.10574406211230855,0.025775012633534655
0.8240223463687151,2.6815642458100557,0.11200751295771769,0.019394492526323887
0.8541899441340782,2.6815642458100557,0.11905967661848343,0.014125363777223938
0.8843575418994413,2.6815642458100557,0.12705953875543666,0.009893062160893447
0.9145251396648044,2.6815642458100557,0.13621189325894079,0.006607458105758764
0.9446927374301676,2.6815642458100557,0.14678512119758405,0.004162524467381741
0.9748603351955307,2.6815642458100557,0.1591379469814846,0.0024375856043951406
0.1,2.8491620111731844,0.03911676627363019,0.6303102991681384
0.13016759776536313,2.8491620111731844,0.04009756121811682,0.5782448715967217
0.16033519553072625,2.8491620111731844,0.04112880505322318,0.5320343765966391
0.19050279329608938,2.8491620111731844,0.042214492916775745,0.49013636621634327
0.22067039106145253,2.8491620111731844,0.04335905322682054,0.4516140533200823
0.2508379888268156,2.8491620111731844,0.044567408056124684,0.41585277215019223
0.2810055865921788,2.8491620111731844,0.0458450438913914,0.3824275762623637
0.31117318435754193,2.8491620111731844,0.04719809492261848,0.35103384980398333
0.34134078212290503,2.8491620111731844,0.04863344152998927,0.32144776476526105
0.3715083798882681,2.8491620111731844,0.05015882730498602,0.2935022567725807
0.4016759776536313,2.8491620111731844,0.0517829988067665,0.2670716656693981
0.43184357541899443,2.8491620111731844,0.05351587337951927,0.24206149138492017
0.4620111731843576,2.8491620111731844,0.05536874183164198,0.21840130459794294
0.4921787709497206,2.8491620111731844,0.05735451472885826,0.19603966877372725
0.5223463687150838,2.8491620111731844,0.059488023657922565,0.17494037358290893
0.5525139664804469,2.8491620111731844,0.061786392327749295,0.15507953096665938
0.5826815642458101,2.8491620111731844,0.06426949715461494,0.13644323224966906
0.6128491620111731,2.8491620111731844,0.06696054355912452,0.11902555281484457
0.6430167597765363,2.8491620111731844,0.06988679337206712,0.10282674417694807
0.6731843575418994,2.8491620111731844,0.07308049168695424,0.08785148551863077
0.7033519553072626,2.8491620111731844,0.0765800600148545,0.07410708614574206
0.7335195530726256,2.8491620111731844,0.08043164949712907,0.06160154245445887
0.7636871508379888,2.8491620111731844,0.08469118765291035,0.05034136241134199
0.7938547486033519,2.8491620111731844,0.0894271118502771,0.04032908189685121
0.8240223463687151,2.8491620111731844,0.09472407423409608,0.031560416406116
0.8541899441340782,2.8491620111731844,0.10068804626127197,0.024021026647266897
0.8843575418994413,2.8491620111731844,0.10745348114071038,0.017682938967333243
0.9145251396648044,2.8491620111731844,0.11519357182314484,0.012500766766806956
0.9446927374301676,2.8491620111731844,0.124135286550193,0.008408046017992003
0.9748603351955307,2.8491620111731844,0.1345819963793521,0.005314244347179169
0.1,3.0167597765363126,0.033080811942497707,0.6580534859867764
0.13016759776536313,3.0167597765363126,0.03391026427722679,0.6091684212103892
0.16033519553072625,3.0167597765363126,0.034782380932713505,0.5655135530353845
0.19050279329608938,3.0167597765363126,0.035700540572781866,0.5256764589586539
0.22067039106145253,3.0167597765363126,0.03666848828370917,0.4887992906120391
0.2508379888268156,3.0167597765363126,0.037690386632575665,0.45431901553662346
0.2810055865921788,3.0167597765363126,0.03877087550790344,0.4218462353478346
0.31117318435754193,3.0167597765363126,0.03991514255696162,0.3911017583333164
0.34134078212290503,3.0167597765363126,0.04112900647553264,0.3618805223481555
0.3715083798882681,3.0167597765363126,0.04241901597195786,0.33402974139883923
0.4016759776536313,3.0167597765363126,0.04379256795825751,0.307435000863165
0.43184357541899443,3.0167597765363126,0.04525804947225002,0.28201105460535236
0.4620111731843576,3.0167597765363126,0.04682500908210351,0.257695533198827
0.4921787709497206,3.0167597765363126,0.04850436517493078,0.23444452095220858
0.5223463687150838,3.0167597765363126,0.05030866073367676,0.21222936547473814
0.5525139664804469,3.0167597765363126,0.052252377175092374,0.19103431329430598
0.5826815642458101,3.0167597765363126,0.05435232386384578,0.17085469905379203
0.6128491620111731,3.0167597765363126,0.05662812548337098,0.15169549509721733
0.6430167597765363,3.0167597765363126,0.05910283719858709,0.13357007461995088
0.6731843575418994,3.0167597765363126,0.06180372848946751,0.11649906696675544
0.7033519553072626,3.0167597765363126,0.0647632921948455,0.10050919487770006
0.7335195530726256,3.0167597765363126,0.06802055805500226,0.08563198448855935
0.7636871508379888,3.0167597765363126,0.07162282363359343,0.07190223233204981
0.7938547486033519,3.0167597765363126,0.07562796599763974,0.059356101813487064
0.8240223463687151,3.0167597765363126,0.08010757495252735,0.04802870777434493
0.8541899441340782,3.0167597765363126,0.08515126991650304,0.03795103710469407
0.8843575418994413,3.0167597765363126,0.09087275715270106,0.02914605548165367
0.9145251396648044,3.0167597765363126,0.09741850488891166,0.021623882206181024
0.9446927374301676,3.0167597765363126,0.10498045879020716,0.015376005772720797
0.9748603351955307,3.0167597765363126,0.11381517791956483,0.010368708594808124
0.1,3.184357541899441,0.027976241980734146,0.6839902456768567
0.13016759776536313,3.184357541899441,0.028677704788485102,0.6382380337440492
0.16033519553072625,3.184357541899441,0.02941524855348504,0.5971682212797115
0.19050279329608938,3.184357541899441,0.030191730591233867,0.5594850359437535
0.22067039106145253,3.184357541899441,0.03101031809847736,0.5244006994481129
0.2508379888268156,3.184357541899441,0.03187453133294379,0.4913972940914878
0.2810055865921788,3.184357541899441,0.032788294220209215,0.4601157481859939
0.31117318435754193,3.184357541899441,0.03375599392209916,0.4302977838029718
0.34134078212290503,3.184357541899441,0.0347825512743387,0.40175294187334154
0.3715083798882681,3.184357541899441,0.035873504479845546,0.3743386515535605
0.4016759776536313,3.184357541899441,0.0370351090622431,0.3479475953747476
0.43184357541899443,3.184357541899441,0.038274457888535895,0.3224993989757726
0.4620111731843576,3.184357541899441,0.039599626124898965,0.29793500952248975
0.4921787709497206,3.184357541899441,0.041019847385079085,0.2742128136387584
0.5223463687150838,3.184357541899441,0.04254572919366297,0.2513059185911961
0.5525139664804469,3.184357541899441,0.044189518396947826,0.22920023192493988
0.5826815642458101,3.184357541899441,0.04596543057266243,0.207893098477425
0.6128491620111731,3.184357541899441,0.04789006219653715,0.18739232719721144
0.6430167597765363,3.184357541899441,0.04998291088168391,0.16771548323633412
0.6731843575418994,3.184357541899441,0.05226703826189062,0.14888934397691994
0.7033519553072626,3.184357541899441,0.054769923333846365,0.13094942659523065
0.7335195530726256,3.184357541899441,0.057524573312139775,0.11393949214708635
0.7636871508379888,3.184357541899441,0.060570987459431916,0.09791091787518967
0.7938547486033519,3.184357541899441,0.06395811206020098,0.08292180528542886
0.8240223463687151,3.184357541899441,0.06774649017857486,0.06903565581009911
0.8541899441340782,3.184357541899441,0.0720119124129041,0.056319398222665025
0.8843575418994413,3.184357541899441,0.07685053946014193,0.04484049399033529
0.9145251396648044,3.184357541899441,0.08238623861200632,0.03466278512519192
0.9446927374301676,3.184357541899441,0.08878133715304373,0.025840701628179984
0.9748603351955307,3.184357541899441,0.09625280552644272,0.01841145240153189
0.1,3.3519553072625694,0.023659338130063375,0.7081766656649812
0.13016759776536313,3.3519553072625694,0.024252560971275303,0.665472379127221
0.16033519553072625,3.3519553072625694,0.024876297259153794,0.6269699187914091
0.19050279329608938,3.3519553072625694,0.025532963408083708,0.5914789643309328
0.22067039106145253,3.3519553072625694,0.0262252378971397,0.5582746836279301
0.2508379888268156,3.3519553072625694,0.02695609778692753,0.5268792981041299
0.2810055865921788,3.3519553072625694,0.02772886151750305,0.49696030133587277
0.31117318435754193,3.3519553072625694,0.02854723928500815,0.4682772654730376
0.34134078212290503,3.3519553072625694,0.029415392610364133,0.44065164992530936
0.3715083798882681,3.3519553072625694,0.030338005118181945,0.41394857605933477
0.4016759776536313,3.3519553072625694,0.03132036706684184,0.38806529869120165
0.43184357541899443,3.3519553072625694,0.0323684768509419,0.3629236535024133
0.4620111731843576,3.3519553072625694,0.03348916358952976,0.3384649849395005
0.4921787709497206,3.3519553072625694,0.034690236093736934,0.31464668982510235
0.5223463687150838,3.3519553072625694,0.035980665082757685,0.29143985501516534
0.5525139664804469,3.3519553072625694,0.037370807640212195,0.2688276627846782
0.5826815642458101,3.3519553072625694,0.03887268579394933,0.24680435288823788
0.6128491620111731,3.3519553072625694,0.04050033508281461,0.22537459984282537
0.6430167597765363,3.3519553072625694,0.04227024451993788,0.20455320605450844
0.6731843575418994,3.3519553072625694,0.04420191718911417,0.18436503563073092
0.7033519553072626,3.3519553072625694,0.04631859191114683,0.16484512504122562
0.7335195530726256,3.3519553072625694,0.04864818268718091,0.14603890726992333
0.7636871508379888,3.3519553072625694,0.05122451665100023,0.12800247573656684
0.7938547486033519,3.3519553072625694,0.054088987378463835,0.1108027913162056
0.8240223463687151,3.3519553072625694,0.05729279577163061,0.09451769678797084
0.8541899441340782,3.3519553072625694,0.06090003747975504,0.07923554275870824
0.8843575418994413,3.3519553072625694,0.06499203502090821,0.06505414063394047
0.9145251396648044,3.3519553072625694,0.06967354221227644,0.05207863393518107
0.9446927374301676,3.3519553072625694,0.07508183825367021,0.04041771399922983
0.9748603351955307,3.3519553072625694,0.08140041373268037,0.030177405447650553
0.1,3.519553072625698,0.020008558731303236,0.7306824512608243
0.13016759776536313,3.519553072625698,0.020510243689432186,0.6909142763513079
0.16033519553072625,3.519553072625698,0.021037733684302486,0.6549256768525109
0.19050279329608938,3.519553072625698,0.021593072262900657,0.6216222258995627
0.22067039106145253,3.519553072625698,0.022178524598731604,0.5903361753310485
0.2508379888268156,3.519553072625698,0.02279660837388979,0.5606259941725311
0.2810055865921788,3.519553072625698,0.02345012997299971,0.5321829902207627
0.31117318435754193,3.519553072625698,0.02414222708643129,0.5047825209173931
0.34134078212290503,3.519553072625698,0.024876419087182536,0.47825630908286487
0.3715083798882681,3.519553072625698,0.02565666688817451,0.452475736894013
0.4016759776536313,3.519553072625698,0.026487444428826973,0.4273412853838484
0.43184357541899443,3.519553072625698,0.02737382451506328,0.4027756258687517
0.4620111731843576,3.519553072625698,0.028321582491434356,0.3787189947414886
0.4921787709497206,3.519553072625698,0.029337322222143313,0.3551260625025584
0.5223463687150838,3.519553072625698,0.03042863018999342,0.3319638237720055
0.5525139664804469,3.519553072625698,0.0316042653177728,0.309210215712149
0.5826815642458101,3.519553072625698,0.032874394561503685,0.28685328000486177
0.6128491620111731,3.519553072625698,0.03425088769124356,0.2648907499815739
0.6430167597765363,3.519553072625698,0.03574768936536859,0.24332998650397664
0.6731843575418994,3.519553072625698,0.03738129322353211,0.2221882128045518
0.7033519553072626,3.519553072625698,0.03917135219551326,0.20149301447021295
0.7335195530726256,3.519553072625698,0.041141472982744905,0.18128307815355116
0.7636871508379888,3.519553072625698,0.04332026298706156,0.16160914148116334
0.7938547486033519,3.519553072625698,0.04574272850446025,0.1425351151432069
0.8240223463687151,3.519553072625698,0.04845216982721073,0.12413931216840254
0.8541899441340782,3.519553072625698,0.051502792257062315,0.1065156717125326
0.8843575418994413,3.519553072625698,0.05496336975421871,0.08977478374510683
0.9145251396648044,3.519553072625698,0.05892249198640344,0.07404438913216815
0.9446927374301676,3.519553072625698,0.06349625514011564,0.059468821245328145
0.9748603351955307,3.519553072625698,0.06883983609216693,0.046206536824970904
0.1,3.6871508379888267,0.016921116740594922,0.7515863574445218
0.13016759776536313,3.6871508379888267,0.01734538866629936,0.7146241346144998
0.16033519553072625,3.6871508379888267,0.01779148375503416,0.6810696249670908
0.19050279329608938,3.6871508379888267,0.018261130222088993,0.6499159873441278
0.22067039106145253,3.6871508379888267,0.01875624371095567,0.6205476085251793
0.2508379888268156,3.6871508379888267,0.019278953410108407,0.5925560634212091
0.2810055865921788,3.6871508379888267,0.019831632661999676,0.5656543992494028
0.31117318435754193,3.6871508379888267,0.02041693499234108,0.5396323506482976
0.34134078212290503,3.6871508379888267,0.021037836713527346,0.5143309230411802
0.3715083798882681,3.6871508379888267,0.02169768754558764,0.48962704857550576
0.4016759776536313,3.6871508379888267,0.022400271071948863,0.46542387984851563
0.43184357541899443,3.6871508379888267,0.0231498773338071,0.44164443427745315
0.4620111731843576,3.6871508379888267,0.02395139050501393,0.41822733503846077
0.4921787709497206,3.6871508379888267,0.024810395433464725,0.39512392688032416
0.5223463687150838,3.6871508379888267,0.025733307961644122,0.37229633582927013
0.5525139664804469,3.6871508379888267,0.026727535457419547,0.349716208787635
0.5826815642458101,3.6871508379888267,0.027801676053822916,0.32736396951720204
0.6128491620111731,3.6871508379888267,0.02896576794338593,0.30522849076984215
0.6430167597765363,3.6871508379888267,0.03023160403910444,0.2833071240421985
0.6731843575418994,3.6871508379888267,0.03161313291197748,0.2616060572301424
0.7033519553072626,3.6871508379888267,0.033126974925498126,0.2401409911370822
0.7335195530726256,3.6871508379888267,0.0347930941238622,0.21893814081434115
0.7636871508379888,3.6871508379888267,0.036635683613259286,0.19803557786225645
0.7938547486033519,3.6871508379888267,0.03868434800585439,0.17748493426622258
0.8240223463687151,3.6871508379888267,0.04097570609614631,0.15735348420740547
0.8541899441340782,3.6871508379888267,0.04355559897899734,0.1377266015995667
0.8843575418994413,3.6871508379888267,0.04648218837534639,0.11871054681347455
0.9145251396648044,3.6871508379888267,0.0498303940297733,0.1004354466167143
0.9446927374301676,3.6871508379888267,0.05369839778292294,0.08305816311019011
0.9748603351955307,3.6871508379888267,0.05821743177816112,0.06676444390755393
0.1,3.854748603351955,0.01431008577848687,0.7709725787568389
0.13016759776536313,3.854748603351955,0.014668889972282703,0.7366746007595124
0.16033519553072625,3.854748603351955,0.015046149882666861,0.7054559241000693
0.19050279329608938,3.854748603351955,0.015443327050825899,0.6763899585318612
0.22067039106145253,3.854748603351955,0.015862041524839922,0.6489089448488193
0.2508379888268156,3.854748603351955,0.016304093946485215,0.6226349372507568
0.2810055865921788,3.854748603351955,0.016771491437076368,0.5973010871434501
0.31117318435754193,3.854748603351955,0.017266478067210524,0.5727105083186448
0.34134078212290503,3.854748603351955,0.01779157088622462,0.5487129200010645
0.3715083798882681,3.854748603351955,0.018349602732026824,0.5251905319197373
0.4016759776536313,3.854748603351955,0.018943773358168808,0.5020490998266454
0.43184357541899443,3.854748603351955,0.019577710826465308,0.47921205211028006
0.4620111731843576,3.854748603351955,0.020255545653113605,0.4566165368511178
0.4921787709497206,3.854748603351955,0.020982000910099302,0.4342107277248276
0.5223463687150838,3.854748603351955,0.021762502436491055,0.4119519944962313
0.5525139664804469,3.854748603351955,0.022603314598358824,0.38980569784562213
0.5826815642458101,3.854748603351955,0.023511708784648613,0.3677444615799148
0.6128491620111731,3.854748603351955,0.024496174233889518,0.3457478349464117
0.6430167597765363,3.854748603351955,0.025566684141062463,0.32380229839231167
0.6731843575418994,3.854748603351955,0.026735034728044726,0.3019015959690089
0.7033519553072626,3.854748603351955,0.028015281735417837,0.2800474015595411
0.7335195530726256,3.854748603351955,0.029424308634249777,0.2582503471905152
0.7636871508379888,3.854748603351955,0.03098257538768177,0.23653146163137995
0.7938547486033519,3.854748603351955,0.0327151184366305,0.21492408701247812
0.8240223463687151,3.854748603351955,0.03465290607346199,0.1934763597742961
0.8541899441340782,3.854748603351955,0.0368347058340142,0.17225435728608463
0.8843575418994413,3.854748603351955,0.03930970473285712,0.151346016492005
0.9145251396648044,3.854748603351955,0.04214126194349424,0.13086591213972423
0.9446927374301676,3.854748603351955,0.045412409252955706,0.11096091153129671
0.9748603351955307,3.854748603351955,0.04923412888878885,0.09181654526140925
0.1,4.022346368715084,0.012101952733200772,0.7889279470734409
0.13016759776536313,4.022346368715084,0.012405391263270192,0.7571462738362178
0.16033519553072625,4.022346368715084,0.01272443768089994,0.7281529525760668
0.19050279329608938,4.022346368715084,0.013060328002605297,0.7010950846292823
0.22067039106145253,4.022346368715084,0.013414432293219867,0.6754489828883129
0.2508379888268156,4.022346368715084,0.013788273344570568,0.6508649098486922
0.2810055865921788,4.022346368715084,0.014183548566977299,0.6270947648327534
0.31117318435754193,4.022346368715084,0.014602155757330792,0.6039542840027472
0.34134078212290503,4.022346368715084,0.015046223568986057,0.5813015612230925
0.3715083798882681,4.022346368715084,0.0155181477157771,0.5590240493886078
0.4016759776536313,4.022346368715084,0.01602063420987182,0.5370303025870763
0.43184357541899443,4.022346368715084,0.01655675128113793,0.5152445308656888
0.4620111731843576,4.022346368715084,0.017129992082066406,0.4936029106231282
0.4921787709497206,4.022346368715084,0.017744350885983775,0.472051042785239
0.5223463687150838,4.022346368715084,0.018404416292075478,0.45054219651685457
0.5525139664804469,4.022346368715084,0.019115486036725186,0.42903611787082707
0.5826815642458101,4.022346368715084,0.019883709489453914,0.40749826890627816
0.6128491620111731,4.022346368715084,0.020716265947787207,0.38589941836945063
0.6430167597765363,4.022346368715084,0.021621589682219777,0.36421554361050257
0.6731843575418994,4.022346368715084,0.02260965668603349,0.3424280328748298
0.7033519553072626,4.022346368715084,0.023692353813771418,0.3205242023724396
0.7335195530726256,4.022346368715084,0.024883959314495097,0.29849816698481946
0.7636871508379888,4.022346368715084,0.026201776054916217,0.27635212974590995
0.7938547486033519,4.022346368715084,0.027666977201238768,0.25409818558914277
0.8240223463687151,4.022346368715084,0.02930575245045291,0.23176077127032857
0.8541899441340782,4.022346368715084,0.03115088727244023,0.20937993730764803
0.8843575418994413,4.022346368715084,0.03324397882703803,0.187015669223917
0.9145251396648044,4.022346368715084,0.03563860958292072,0.16475354058895253
0.9446927374301676,4.022346368715084,0.038404999018681704,0.14271202661553584
0.9748603351955307,4.022346368715084,0.041637004130903224,0.12105181104504358
0.1,4.189944134078212,0.01023454801206034,0.8055397971656443
0.13016759776536313,4.189944134078212,0.010491164136182578,0.7761243352991508
0.16033519553072625,4.189944134078212,0.010760979756132029,0.7492386167452659
0.19050279329608938,4.189944134078212,0.011045040163577585,0.7240975099306356
0.22067039106145253,4.189944134078212,0.011344504014037762,0.7002180019075794
0.2508379888268156,4.189944134078212,0.011660659123322835,0.677276542760592
0.2810055865921788,4.189944134078212,0.011994940981043293,0.655042597885052
0.31117318435754193,4.189944134078212,0.01234895454251697,0.6333439005476864
0.34134078212290503,4.189944134078212,0.01272449999697309,0.6120466900883308
0.3715083798882681,4.189944134078212,0.013123603385067888,0.5910437324625695
0.4016759776536313,4.189944134078212,0.013548553164876201,0.5702466872351064
0.43184357541899443,4.189944134078212,0.014001944119784268,0.5495810490322236
0.4620111731843576,4.189944134078212,0.0144867303876631,0.5289826916032307
0.4921787709497206,4.189944134078212,0.015006289901234367,0.5083954550000207
0.5223463687150838,4.189944134078212,0.015564503210993256,0.48776944178173065
0.5525139664804469,4.189944134078212,0.016165850580461636,0.46705981810190567
0.5826815642458101,4.189944134078212,0.01681553249413933,0.4462259945598902
0.6128491620111731,4.189944134078212,0.01751962044039174,0.4252311127725036
0.6430167597765363,4.189944134078212,0.01828524723061118,0.40404179932935735
0.6731843575418994,4.189944134078212,0.019120849501798487,0.38262817653163994
0.7033519553072626,4.189944134078212,0.020036479894731195,0.3609641438778619
0.7335195530726256,4.189944134078212,0.021044213438024102,0.33902796923764267
0.7636871508379888,4.189944134078212,0.02215868306109043,0.3168032572462879
0.7938547486033519,4.189944134078212,0.023397794782145542,0.29428039803830897
0.8240223463687151,4.189944134078212,0.02478369706905873,0.2714586460249281
0.8541899441340782,4.189944134078212,0.026344116394821468,0.24834904101055022
