eta_signal,eta_idler,advantage_ratio_numerical_QFI
0.8666666666666667,0.3666666666666667,0.4466632413049899
0.8999999999999999,0.3666666666666667,0.44446627665242094
0.9333333333333333,0.3666666666666667,0.44247161614065894
0.9666666666666666,0.3666666666666667,0.44071797115009
1.0,0.3666666666666667,0.43925602264077657
0.2,0.4,0.5590869573580163
0.23333333333333334,0.4,0.5542532008772079
0.26666666666666666,0.4,0.5496570622061769
0.30000000000000004,0.4,0.5452773627879276
0.33333333333333337,0.4,0.5410967244688868
0.3666666666666667,0.4,0.5371007444534163
0.4,0.4,0.533277425136394
0.43333333333333335,0.4,0.5296169069900248
0.4666666666666667,0.4,0.526111409270371
0.5,0.4,0.5227550829425686
0.5333333333333333,0.4,0.5195434143188761
0.5666666666666667,0.4,0.5164720996367828
0.6000000000000001,0.4,0.5135359215189369
0.6333333333333333,0.4,0.510728572778961
0.6666666666666667,0.4,0.5080438738081907
0.7,0.4,0.5054776489421514
0.7333333333333334,0.4,0.5030290353976996
0.7666666666666666,0.4,0.5007007857450076
0.8,0.4,0.4984991074693146
0.8333333333333333,0.4,0.49643376297659736
0.8666666666666667,0.4,0.49451872573922384
0.8999999999999999,0.4,0.4927732765798374
0.9333333333333333,0.4,0.4912232952339444
0.9666666666666666,0.4,0.489902522478608
1.0,0.4,0.48885353889868416
0.2,0.43333333333333335,0.5952274208892138
0.23333333333333334,0.43333333333333335,0.5911452115624352
0.26666666666666666,0.43333333333333335,0.5872887078321662
0.30000000000000004,0.43333333333333335,0.5836367175024331
0.33333333333333337,0.43333333333333335,0.5801720927870827
0.3666666666666667,0.43333333333333335,0.5768808452818407
0.4,0.43333333333333335,0.5737516492391942
0.43333333333333335,0.43333333333333335,0.5707756297834513
0.4666666666666667,0.43333333333333335,0.5679461165404609
0.5,0.43333333333333335,0.5652579758876215
0.5333333333333333,0.43333333333333335,0.5627064394555448
0.5666666666666667,0.43333333333333335,0.560285971895896
0.6000000000000001,0.43333333333333335,0.5579900993846801
0.6333333333333333,0.43333333333333335,0.5558125702693586
0.6666666666666667,0.43333333333333335,0.5537490680047834
0.7,0.43333333333333335,0.5517982877829083
0.7333333333333334,0.43333333333333335,0.5499619867825147
0.7666666666666666,0.43333333333333335,0.5482445479517855
0.8,0.43333333333333335,0.5466527604847212
0.8333333333333333,0.43333333333333335,0.5451961183111543
0.8666666666666667,0.43333333333333335,0.5438875310509472
0.8999999999999999,0.43333333333333335,0.5427441865987228
0.9333333333333333,0.43333333333333335,0.5417883216385486
0.9666666666666666,0.43333333333333335,0.5410476628174916
1.0,0.43333333333333335,0.5405552306310274
0.2,0.4666666666666667,0.6302286503603785
0.23333333333333334,0.4666666666666667,0.6270081951949236
0.26666666666666666,0.4666666666666667,0.6240050780851087
0.30000000000000004,0.4666666666666667,0.6211977826064193
0.33333333333333337,0.4666666666666667,0.6185691715103852
0.3666666666666667,0.4666666666666667,0.6161056391308928
0.4,0.4666666666666667,0.6137966441487671
0.43333333333333335,0.4666666666666667,0.6116342793512652
0.4666666666666667,0.4666666666666667,0.6096124712287061
0.5,0.4666666666666667,0.6077257317186522
0.5333333333333333,0.4666666666666667,0.6059680229253545
0.5666666666666667,0.4666666666666667,0.6043326271261347
0.6000000000000001,0.4666666666666667,0.6028132940553543
0.6333333333333333,0.4666666666666667,0.6014058100331333
0.6666666666666667,0.4666666666666667,0.6001088370082382
0.7,0.4666666666666667,0.5989237175380971
0.7333333333333334,0.4666666666666667,0.5978538191348314
0.7666666666666666,0.4666666666666667,0.5969041023365177
0.8,0.4666666666666667,0.5960811942992679
0.8333333333333333,0.4666666666666667,0.5953938560835226
0.8666666666666667,0.4666666666666667,0.5948535736586248
0.8999999999999999,0.4666666666666667,0.5944750250231713
