x_m,v_true_m_per_s,v_recon_classical_m_per_s,u_classical_m_per_s,v_recon_tmsv_m_per_s,u_tmsv_m_per_s
79.07949790794979,15.412871313034842,15.412099160721183,0.025815548849057037,15.412852474809087,0.02575325216565204
79.49790794979079,15.406490849956077,15.405621531155049,0.02638188286311809,15.406365720743105,0.026322038500958864
79.9163179916318,15.400140696486615,15.399165259716643,0.02685356547337343,15.399899915599711,0.02679590618094031
80.3347280334728,15.393819766389727,15.392730586760214,0.027225927820778238,15.39345531225424,0.02717019988599978
80.7531380753138,15.387526900402895,15.386317802473176,0.02749445389964854,15.387032213791633,0.02744041163253313
81.17154811715481,15.381260867994039,15.379927247697548,0.027654790276758878,15.380630974305804,0.027602190808276902
81.58995815899581,15.37502036917597,15.373559314513857,0.027702755808640407,15.37425199946105,0.027651353933309378
82.00836820083681,15.368804036377657,15.36721444659098,0.027634351344054356,15.367895746819066,0.027583894127085958
82.42677824267783,15.362610436370794,15.360893139306143,0.02744576944453684,15.361562725935787,0.02739599027885229
82.84518828451883,15.35643807225023,15.354595939639816,0.027133404212922752,15.355253498232875,0.027084015939600723
83.26359832635983,15.350285385466684,15.348323445850925,0.02669386139857832,15.34896867664929,0.02664454798208215
83.68200836820083,15.344150757910175,15.342076306938283,0.026123969065938522,15.342708925078941,0.026074375117356607
84.10041841004184,15.338032514042558,15.335855221894764,0.025420789299772494,15.336474957600913,0.025370506422405167
84.51882845188284,15.331928923077522,15.32966093876115,0.0245816317297038,15.330267537509325,0.02453018014200309
84.93723849372384,15.325838201206334,15.323494253487128,0.023604070189751244,15.324087476150298,0.023550873215265077
85.35564853556485,15.319758513867678,15.317356008607314,0.022485964786590675,15.317935631573958,0.022430312313549715
85.77405857740585,15.313687978059763,15.311247091740556,0.021225493449417474,15.311812907009784,0.021166487809129216
86.19246861924685,15.307624664692984,15.305168433921194,0.019821200587247963,15.305720249174039,0.0197576733476017
86.61087866108787,15.301566600981289,15.299121007771243,0.01827207791616566,15.299658646418232,0.018202456333729907
87.02928870292887,15.295511772870457,15.293105825522742,0.0165777091972285,15.29362912672799,0.01649979059465271
87.44769874476987,15.289458127501364,15.287123936899842,0.014738551294657865,15.287632755581859,0.014649097145216883
87.86610878661088,15.283403575706414,15.28117642687033,0.012756533994786485,15.281670633679873,0.012650479209597037
88.28451882845188,15.277345994537184,15.275264413276583,0.010636501098588805,15.275743894551821,0.010505244724025996
88.70292887029288,15.271283229821357,15.26938904435599,0.008390270262083449,15.26985370205537,0.00821741598393006
89.1213389121339,15.265213098747003,15.263551496161085,0.006051026774160336,15.264001247774292,0.005799379258527975
89.5397489539749,15.259133392472197,15.257752969889662,0.0037461350232836513,15.258187748327105,0.003305138680003017
89.9581589958159,15.253041878758033,15.251994689135204,0.00224312333014018,15.2524144425965,0.0013335071085216206
90.3765690376569,15.24693630462297,15.246277897067992,0.003480856089095871,15.246682588889954,0.002950037687533379
90.7949790794979,15.240814399016513,15.240603853557223,0.006157467129700556,15.240993462041882,0.005858659210726793
91.2133891213389,15.234673875510191,15.234973832244396,0.009228329418348755,15.235348350467632,0.009020978774050515
91.6317991631799,15.228512435003761,15.22938911757821,0.012517779348459759,15.229748553179585,0.01235721491991156
92.05020920502092,15.222327768444583,15.223851001821009,0.0159823552973258,15.22419537677544,0.01584977062135606
92.46861924686192,15.21611755955809,15.218360782036788,0.019605689874164556,15.218690132408684,0.01949153869658757
92.88702928870292,15.209879487587276,15.212919757070473,0.023379426487145638,15.213234132751046,0.023278235599439884
93.30543933054393,15.203611230039105,15.20752922452812,0.02729813734389864,15.207828688956536,0.027206493086664403
93.72384937238493,15.197310465435732,15.202190477767356,0.03135759116898411,15.202475107636477,0.03127323003911334
94.14225941422593,15.190974876068477,15.196904802907227,0.03555405643501599,15.197174687854648,0.035475406621406795
94.56066945606695,15.184602150752402,15.19167347586626,0.03988398673120943,15.19192871815143,0.03980991692755029
94.97907949790795,15.17818998757943,15.186497759437366,0.04434386671734209,15.186738473605532,0.04427353923730845
95.39748953974895,15.171736096667853,15.181378900407791,0.04893013265433277,15.181605212941575,0.048862912920079125
95.81589958158996,15.165238202906206,15.176318126732104,0.053639130448841686,15.17653017569148,0.05357452876357045
96.23430962343096,15.158694048689329,15.171316644765765,0.058467093853942616,15.171514579417275,0.05840472656917802
96.65271966527196,15.15210139664456,15.166375636566558,0.06341013412145007,15.16655961700254,0.06334969693396168
97.07112970711296,15.145458032345998,15.16149625727072,0.0684642364827899,15.161666454019397,0.06840548558229123
97.48953974895397,15.138761767014708,15.156679632550285,0.07362526087839245,15.156836226177514,0.07356799932927356
97.90794979079497,15.132010440202848,15.151926856157688,0.07888894543156326,15.152070036861216,0.07883301313540353
98.32635983263597,15.125201922459617,15.14723898756337,0.08425091175462836,15.147368954760388,0.08419617791876438
98.74476987447699,15.118334117977012,15.142617049691612,0.0897066715133613,15.14273401160046,0.0896530289091092
99.16317991631799,15.11140496721336,15.138062026759505,0.09525163387553547,15.138166199976327,0.09519899439770989
99.58158995815899,15.10441244949257,15.133574862223458,0.10088111359108262,15.133666471294625,0.10082940477920092
100.0,15.097354585577163,15.129156456837292,0.10659033952743908,15.129235733828413,0.10653950180816572
