phi_rad,classical_fi,mean_counts
1.4765485471872029,0.038427477629835324,0.17027130045712927
1.4828317324943825,0.038586831220357685,0.16976290971974786
1.4891149178015621,0.03874417458111766,0.16925423718991278
1.4953981031087415,0.038899479138621976,0.16874530294914453
1.5016812884159212,0.03905271636038403,0.16823612708929545
1.5079644737231008,0.039203857758679427,0.1677267297117567
1.5142476590302805,0.03935287489436913,0.1672171309266645
1.5205308443374599,0.03949973938079114,0.16670735085210628
1.5268140296446395,0.039644422887721645,0.16619740961332652
1.5330972149518192,0.03978689714540711,0.16568732734193214
1.5393804002589988,0.039927133948667884,0.1651771241750979
1.5456635855661782,0.04006510516107478,0.16466682025477117
1.5519467708733579,0.04020078271919966,0.1641564357268769
1.5582299561805375,0.04033413863694084,0.1636459907405224
1.5645131414877171,0.040465145009924715,0.16313550544720165
1.5707963267948966,0.04059377401998463,0.162625
1.5770795121020762,0.04071999793971803,0.16211449455279833
1.5833626974092558,0.04084378913712296,0.16160400925947757
1.5896458827164355,0.04096512008031509,0.16109356427312307
1.595929068023615,0.04108396334232648,0.16058317974522884
1.6022122533307945,0.041200291605986816,0.16007287582490207
1.6084954386379742,0.04131407766888855,0.1595626726580678
1.6147786239451538,0.04142529444843714,0.15905259038667346
1.6210618092523335,0.0415339149869869,0.1585426491478937
1.6273449945595129,0.04163991245706415,0.1580328690733355
1.6336281798666925,0.04174326016667865,0.15752327028824328
1.6399113651738721,0.0418439315647239,0.1570138729107045
1.6461945504810518,0.04194190024646812,0.15650469705085546
1.6524777357882312,0.04203713995913638,0.1559957628100872
1.6587609210954108,0.042129624607585195,0.15548709028025212
1.6650441064025905,0.042219328260070556,0.1549786995428707
1.6713272917097701,0.04230622515411055,0.15447061066833878
1.6776104770169495,0.042390289702443275,0.15396284371513513
1.6838936623241292,0.04247149649908151,0.15345541872902962
1.6901768476313088,0.04254982032546464,0.15294835574229182
1.6964600329384885,0.04262523615670907,0.15244167477290027
1.7027432182456679,0.04269771916795826,0.15193539582375204
1.7090264035528475,0.04276724474083269,0.15142953888187316
1.7153095888600272,0.042833788469981454,0.1509241239176295
1.7215927741672068,0.04289732616973559,0.15041917088393847
1.7278759594743862,0.042957833880864736,0.14991469971548124
1.7341591447815659,0.043015287877437226,0.1494107303279157
1.7404423300887455,0.04306966467378502,0.14890728261709035
1.7467255153959251,0.04312094103157394,0.1484043764582588
1.7530087007031048,0.043169093966979835,0.14790203170529506
1.7592918860102842,0.043214100757971795,0.14740026818990987
1.7655750713174638,0.04325593895170258,0.1468991057208676
1.7718582566246435,0.04329458637200721,0.14639856408320442
1.778141441931823,0.04333002112701028,0.14589866303744714
1.7844246272390025,0.04336222161684229,0.14539942231883304
1.7907078125461822,0.04339116654146579,0.1449008616365309
1.7969909978533618,0.04341683490861159,0.14440300067286277
1.8032741831605414,0.043439206041825454,0.143905859082527
1.8095573684677209,0.043458259588625654,0.14340945649182238
1.8158405537749005,0.04347397552877166,0.14291381249787313
1.8221237390820801,0.0434863341826441,0.14241894666785554
1.8284069243892598,0.0434953162197363,0.1419248785382252
1.8346901096964392,0.04350090266725729,0.14143162761394587
1.8409732950036188,0.04350307491884658,0.14093921336771947
1.8472564803107985,0.04350181474340029,0.14044765523921732
1.8535396656179781,0.043497104294008916,0.13995697263431262
1.8598228509251575,0.0434889261170062,0.13946718492431442
1.8661060362323372,0.04347726316112895,0.13897831144520292
1.8723892215395168,0.043462098786787674,0.13849037149686588
1.8786724068466965,0.04344341677544686,0.1380033843423371
1.884955592153876,0.043421201339115575,0.1375173692070355
1.8912387774610555,0.043395437129946306,0.13703234527800648
1.8975219627682351,0.04336610924994245,0.13654833170316422
1.9038051480754148,0.04333320326077319,0.1360653475905359
1.9100883333825944,0.04329670519369459,0.13558341200750731
1.9163715186897738,0.04325660155957628,0.13510254398007007
1.9226547039969535,0.043212879359032334,0.13462276249207047
1.9289378893041331,0.04316552609265505,0.1341440864844602
1.9352210746113128,0.04311452977135035,0.13366653485454835
1.9415042599184922,0.04305987892677311,0.13319012645525566
1.9477874452256718,0.04300156262186108,0.1327148800943699
1.9540706305328515,0.042939570461464974,0.1322408145338037
1.960353815840031,0.04287389260307372,0.13176794848885365
1.9666370011472105,0.042804519767631825,0.13129630062746153
1.9729201864543902,0.04273144325044745,0.13082588956947727
1.9792033717615698,0.042654654932188237,0.13035673388592406
1.9854865570687494,0.04257414728996281,0.1298888520982649
1.9917697423759289,0.04248991340848497,0.12942226267767165
1.9980529276831085,0.04240194699131779,0.12895698404429565
2.004336112990288,0.042310242372194794,0.12849303456654074
2.0106192982974678,0.04221479452641479,0.12803043256033783
2.0169024836046474,0.04211559908230708,0.12756919628842206
2.023185668911827,0.04201265233276359,0.12710934395961168
2.0294688542190067,0.04190595124683408,0.12665089372808921
2.035752039526186,0.041795493481380466,0.1261938636926849
2.0420352248333655,0.04168127739278637,0.12573827189616182
